Days,"t_half = 25.000 
t_max = 14.000","t_half = 25.000 
t_max = 17.500","t_half = 25.000 
t_max = 21.000","t_half = 25.000 
t_max = 24.500","t_half = 25.000 
t_max = 28.000","t_half = 28.143 
t_max = 14.000","t_half = 28.143 
t_max = 17.500","t_half = 28.143 
t_max = 21.000","t_half = 28.143 
t_max = 24.500","t_half = 28.143 
t_max = 28.000","t_half = 31.286 
t_max = 14.000","t_half = 31.286 
t_max = 17.500","t_half = 31.286 
t_max = 21.000","t_half = 31.286 
t_max = 24.500","t_half = 31.286 
t_max = 28.000","t_half = 34.429 
t_max = 14.000","t_half = 34.429 
t_max = 17.500","t_half = 34.429 
t_max = 21.000","t_half = 34.429 
t_max = 24.500","t_half = 34.429 
t_max = 28.000","t_half = 37.571 
t_max = 14.000","t_half = 37.571 
t_max = 17.500","t_half = 37.571 
t_max = 21.000","t_half = 37.571 
t_max = 24.500","t_half = 37.571 
t_max = 28.000","t_half = 40.714 
t_max = 14.000","t_half = 40.714 
t_max = 17.500","t_half = 40.714 
t_max = 21.000","t_half = 40.714 
t_max = 24.500","t_half = 40.714 
t_max = 28.000","t_half = 43.857 
t_max = 14.000","t_half = 43.857 
t_max = 17.500","t_half = 43.857 
t_max = 21.000","t_half = 43.857 
t_max = 24.500","t_half = 43.857 
t_max = 28.000","t_half = 47.000 
t_max = 14.000","t_half = 47.000 
t_max = 17.500","t_half = 47.000 
t_max = 21.000","t_half = 47.000 
t_max = 24.500","t_half = 47.000 
t_max = 28.000","t_half = 50.143 
t_max = 14.000","t_half = 50.143 
t_max = 17.500","t_half = 50.143 
t_max = 21.000","t_half = 50.143 
t_max = 24.500","t_half = 50.143 
t_max = 28.000","t_half = 53.286 
t_max = 14.000","t_half = 53.286 
t_max = 17.500","t_half = 53.286 
t_max = 21.000","t_half = 53.286 
t_max = 24.500","t_half = 53.286 
t_max = 28.000","t_half = 56.429 
t_max = 14.000","t_half = 56.429 
t_max = 17.500","t_half = 56.429 
t_max = 21.000","t_half = 56.429 
t_max = 24.500","t_half = 56.429 
t_max = 28.000","t_half = 59.571 
t_max = 14.000","t_half = 59.571 
t_max = 17.500","t_half = 59.571 
t_max = 21.000","t_half = 59.571 
t_max = 24.500","t_half = 59.571 
t_max = 28.000","t_half = 62.714 
t_max = 14.000","t_half = 62.714 
t_max = 17.500","t_half = 62.714 
t_max = 21.000","t_half = 62.714 
t_max = 24.500","t_half = 62.714 
t_max = 28.000","t_half = 65.857 
t_max = 14.000","t_half = 65.857 
t_max = 17.500","t_half = 65.857 
t_max = 21.000","t_half = 65.857 
t_max = 24.500","t_half = 65.857 
t_max = 28.000","t_half = 69.000 
t_max = 14.000","t_half = 69.000 
t_max = 17.500","t_half = 69.000 
t_max = 21.000","t_half = 69.000 
t_max = 24.500","t_half = 69.000 
t_max = 28.000"
2021-10-19,106653438.15184148,106548502.44732104,106447071.85618311,106354583.1093333,106276930.2836079,106507668.63592404,106431617.7265111,106360212.71044467,106295463.50022747,106239580.63119857,106394646.14920351,106338542.13110596,106286998.95758173,106240465.16326495,106199408.5904917,106305045.48524691,106262680.95622332,106224341.84677023,106189748.58812346,106158572.91128895,106231589.22266114,106198649.59092514,106169106.5225556,106142345.43268132,106117694.60108536,106169027.22680025,106142525.15319607,106118842.50312513,106097222.3790438,106076865.2897216,106113748.90381032,106091625.79645878,106071843.50215657,106053599.18964079,106036067.55808498,106063353.65196174,106044197.84927034,106027007.33504318,106010981.50507644,105995316.08476353,106016289.38094912,105999138.16091458,105983668.29078421,105969104.73438913,105954684.10930745,105971579.78191738,105955781.16565058,105941455.6198813,105927864.028702,105914290.55623989,105928629.75450209,105913746.4269346,105900187.98900864,105887254.76886989,105874278.7546599,105887091.06179972,105872833.67676677,105859799.6022274,105847328.58440289,105834797.77441913,105846771.54644242,105832952.4270902,105820290.56904115,105808163.33273469,105795989.17207381,105807574.7843387,105794075.7575497,105781694.65851822,105769843.84561309,105757978.89048731,105769460.57340945,105756210.60774608,105744059.05680196,105732450.37365033,105720873.16582514
2021-10-20,106521450.6946422,106414315.42860153,106310408.98082647,106215271.44450918,106135154.50971177,106372369.41198991,106294534.76849759,106221252.62252073,106154607.56357056,106096996.42562345,106256738.53806917,106199227.85638757,106146275.97354357,106098385.48676857,106056127.3307915,106165169.0968767,106121716.70166239,106082329.90183759,106046768.05118476,106014763.16331513,106090270.30056264,106056500.62923226,106026184.20600556,105998734.59044757,105973517.1381441,106026674.26300439,105999544.88861056,105975295.15392958,105953188.82933368,105932450.34918916,105970667.48877004,105948073.67115839,105927878.23882438,105909293.9108813,105891511.57639508,105919766.64138845,105900259.66952142,105882770.29462932,105866509.97111773,105850685.91562706,105872356.13824503,105854944.27092235,105839259.98457466,105824537.91041686,105810023.2234373,105827412.30532992,105811421.15838568,105796943.2990049,105783247.6283324,105769624.9922172,105784305.35744624,105769280.45928608,105755615.10930932,105742616.5023922,105729622.0853284,105742661.99723329,105728300.92590299,105715192.86470427,105702683.61617385,105690154.97991283,105702272.16147016,105688377.3019036,105675665.06568953,105663518.29251033,105651359.5417773,105663026.77052078,105649472.41032162,105637057.5884982,105625199.72749451,105613358.13785324,105624876.78633083,105611586.18460223,105599412.38467263,105587804.60203087,105576254.93477009
2021-10-21,106389184.04895382,106279757.80135462,106173265.82936417,106075344.8811645,105992606.116665,106236686.14911732,106156979.46879779,106081716.74156135,106013056.0469628,105953582.78217384,106118343.13202758,106059343.28608166,106004887.88295406,105955534.40772486,105911959.1714285,106024709.17813271,105980093.51754491,105939573.35564867,105902948.41353112,105870013.07546958,105948282.89687137,105913615.06334905,105882448.19301741,105854225.526765,105828351.33856668,105883578.86341454,105855760.86028263,105830874.51851928,105808205.72614878,105787004.46493357,105826779.66197103,105803659.83031057,105782988.1999008,105763994.35826382,105745886.83005768,105775317.78265472,105755409.52848865,105737563.66321667,105721004.889489,105704953.22695842,105727512.70910676,105709794.49123673,105693842.69949844,105678902.71070033,105664229.46820231,105682292.13400292,105666066.48226275,105651387.02511649,105637531.66565716,105623799.0655939,105638990.54109833,105623785.256955,105609966.92155023,105596850.50344895,105583779.9820661,105597208.73834962,105582707.85649592,105569482.47132029,105556885.28270757,105544303.76387383,105556718.10266486,105542713.69083034,105529910.0973179,105517696.42524502,105505500.32352097,105517396.38916023,105503754.88969094,105491267.42279108,105479357.20915294,105467488.24628432,105479185.3258711,105465824.04110706,105453590.88507205,105441940.5249906,105430369.465309
2021-10-22,106259817.2570105,106148077.15327601,106038960.45089167,105938190.1038271,105852734.05013804,106103893.0805183,106022278.71226232,105944985.16482599,105874240.83351102,105812819.86592184,105982813.68356293,105922283.21044119,105866270.7916448,105815388.54806651,105770419.55583693,105887087.27682912,105841265.66322958,105799559.64340474,105761810.15939651,105727875.70222689,105809108.13407817,105773500.86212909,105741434.10736056,105712381.99670038,105685789.44172317,105743276.17474955,105714730.985159,105689162.44594276,105665879.81390646,105644160.19183809,105685670.88847373,105661989.697475,105640800.22928166,105621350.1235074,105602866.94049913,105633640.32705334,105613298.69384617,105595058.41416162,105578158.52086198,105561833.0734859,105585438.28302842,105567384.6670397,105551130.78174272,105535933.72730228,105521059.31092079,105539942.90024894,105523456.44097191,105508543.71248856,105494492.50234938,105480610.26500395,105496452.0283439,105481042.46375753,105467041.97314964,105453774.0980092,105440590.22888787,105454539.76711631,105439877.25811799,105426507.50635988,105413790.83677483,105401121.19319005,105413958.23686522,105399824.22819841,105386904.0282311,105374593.67007798,105362326.62130624,105374571.44943646,105360824.26463896,105348240.4072478,105336249.51046722,105324320.93111457,105336311.4301101,105322862.17511919,105310547.17307386,105298827.11228758,105287203.52796614
2021-10-23,106131945.66239755,106017901.78838079,105906165.62612692,105802534.21879631,105714322.95422181,105972599.36380973,105889078.32022958,105809748.41457245,105736902.82121837,105673499.39906137,105848782.74504922,105786716.27058077,105729134.78434871,105676702.49569346,105630306.60480823,105750961.59925605,105703924.45608799,105661016.65967822,105622119.22775188,105587153.3957958,105671427.85576811,105634868.84532344,105601883.96286738,105571977.76131627,105544635.10564175,105604467.55947231,105575181.0877679,105548910.6604854,105524988.7956236,105502719.39788485,105546057.20269962,105521799.32916726,105500071.38590083,105480139.14963633,105461249.09897265,105493460.19144492,105472668.97980365,105454012.99629962,105436745.801507,105420115.49212034,105444864.3282485,105426458.46400815,105409880.7265563,105394400.20705472,105379293.64092599,105399097.91842717,105382333.30339314,105367165.19747472,105352891.58676183,105338828.8230492,105355421.93472907,105339790.3529558,105325585.34030296,105312139.35761416,105298811.33576676,105313383.58035527,105298541.40177166,105285004.72137229,105272141.85905072,105259353.37368159,105272715.57963735,105258433.69114804,105245374.17901608,105232940.39389268,105220571.77600902,105233268.10183254,105219396.76081063,105206693.70521432,105194595.38190426,105182576.66709624,105194963.40110156,105181407.56034924,105168987.83672243,105157171.35152645,105145464.83475457
2021-10-24,106006954.22147642,105890525.91898662,105776066.31680924,105669436.01176065,105578298.9476787,105844076.95645007,105758563.01960273,105677092.40109003,105602020.25436865,105536491.3342312,105717396.22103825,105653709.80710931,105594462.49048087,105540370.51543213,105492428.5812439,105617352.41054146,105569022.85853785,105524827.72436294,105484688.8170012,105448592.9816107,105536144.6815315,105498566.35957532,105464589.9611079,105433751.20153941,105405577.11539043,105467949.3989679,105437863.94784091,105410829.96734576,105386203.74753883,105363317.6292656,105408641.02755827,105383758.26392125,105361440.79988953,105340972.7858349,105321620.78932945,105355397.62719439,105334117.27172643,105315003.83900948,105297325.40173966,105280344.91340148,105306339.59424621,105287549.54759511,105270614.20635489,105254814.42660972,105239438.43096828,105260243.78688444,105243175.70153876,105227725.27055286,105213200.28345966,105198926.35548933,105216332.75716172,105200459.52970807,105186028.81483115,105172381.46372199,105158884.16997063,105174125.44006504,105159088.82474303,105145368.92184037,105132341.41109598,105119413.5802648,105133333.99403764,105118893.60922405,105105682.63840735,105093111.0299087,105080624.22692819,105093793.7700672,105079791.20317711,105066960.33462375,105054743.63651483,105042621.46911131,105055416.44728395,105041749.98891169,105029219.9491996,105017299.03777462,105005499.09126505
2021-10-25,105882931.36912493,105764196.00958069,105647098.50574473,105537548.10660465,105443539.5824379,105716583.01542827,105629142.00791802,105545598.87300798,105468362.07856928,105400752.28038082,105587096.78022483,105521844.68298753,105460985.23726161,105405281.33326764,105355828.24152744,105484885.19969626,105435306.98531808,105389866.25910696,105348522.06462714,105311322.33602977,105402053.68614015,105363490.61434227,105328554.60672823,105296810.07969022,105267823.15222621,105332668.67469247,105301810.928161,105274037.19939026,105248725.78516944,105225235.25150587,105272502.7402177,105247015.0851753,105224125.22753344,105203134.39270529,105183327.5726219,105218648.94343501,105196893.80683275,105177334.54349807,105159252.76676151,105141924.97357279,105169160.7194423,105149996.12155786,105132710.24657914,105116594.9819704,105100948.95668745,105122763.95083354,105105398.06363355,105089668.61636764,105074892.64720637,105060404.11246684,105078643.22400174,105062530.70342703,105047874.47833249,105034023.37362912,105020351.03472546,105036289.62100323,105021058.1457448,105007152.62227316,104993955.78323676,104980880.91539389,104995395.10012624,104980793.46870004,104967426.48105665,104954710.46551222,104942096.19937491,104955780.50878313,104941642.01004623,104928676.96127178,104916333.71647397,104904097.49879289,104917347.21788009,104903563.7870899,104890915.54154463,104878880.69908999,104866975.62053624
2021-10-26,105762171.58008954,105641036.72427855,105521184.80785148,105408560.45009036,105311487.51288551,105592217.6435486,105502749.59139194,105417015.51964566,105337472.88260046,105267620.3733432,105459763.59280534,105392847.5837512,105330265.55046272,105272826.009866,105221727.77120349,105355215.7769892,105304298.4208174,105257514.44066164,105214860.12379427,105176447.14242247,105270599.08041376,105230971.63994098,105194992.83651517,105162255.93266216,105132368.15961498,105199876.7195455,105168179.01629463,105139596.72491081,105113530.11545043,105089365.39959837,105138721.92511107,105112573.5571201,105089055.86981475,105067486.87148161,105047170.89770703,105084142.93674657,105061868.27586973,105041819.76503505,105023292.01561306,105005575.59980707,105034125.2021841,105014551.34238705,104996882.09805569,104980419.63078676,104964473.21563677,104987342.08111027,104969652.58991666,104953620.4976311,104938571.15857019,104923846.89113031,104942938.49945721,104926568.69978139,104911671.29340942,104897602.00609997,104883741.29145722,104900376.03543337,104884938.5217767,104870838.55963783,104857464.74976349,104844236.109142,104859324.92948243,104844556.77580617,104831030.84437954,104818168.56919609,104805425.6964869,104819590.17537954,104805315.57449183,104792218.47988005,104779751.78111582,104767405.12367941,104781061.65915117,104767165.49551749,104754405.52781013,104742264.0773067,104730261.52869001
2021-10-27,105642431.55727302,105518987.19343445,105396478.7414056,105280874.10033992,105180813.65138406,105468931.9942352,105377517.61782221,105289677.06424752,105207910.04345037,105135885.82672828,105333574.07040182,105265066.17572483,105200835.54665458,105141732.17569558,105089053.75541055,105226756.85878135,105174564.83818084,105126503.25582223,105082602.77911879,105043035.65625936,105140423.5887093,105099789.69494115,105062826.78628938,105029154.78370954,104998419.66819388,105068432.85550581,105035947.25779648,105006609.00025432,104979838.5188749,104955047.75020684,105006357.08068904,104979594.70041269,104955496.2473904,104933394.93994373,104912612.79455686,104951118.37933557,104928365.89323585,104907870.06609116,104888937.09503257,104870870.12804356,104900633.19728477,104880687.06775044,104862671.57770269,104845897.87226783,104829684.48658127,104853521.68236239,104835541.14276776,104819239.0193923,104803947.79208462,104789016.841571,104808888.71462697,104792290.02134097,104777179.83004062,104762919.66347654,104748895.55419098,104766166.2352231,104750547.16860627,104736277.23977387,104722749.89141738,104709388.70196287,104725002.82532981,104710089.00824732,104696424.97404629,104683436.30699043,104670582.60683598,104685187.81785981,104670794.62022658,104657582.97932394,104645009.4297863,104632566.9719545,104646599.89189309,104632605.41544859,104619748.16444016,104607513.73284298,104595425.50511779
2021-10-28,105522537.64307646,105396753.83394107,105271557.342913,105152924.41084187,105049798.28565276,105345409.14121874,105252016.29592834,105162034.2972785,105077997.26078084,105003737.85758533,105207054.41889554,105136921.75064403,105071007.64323498,105010198.990945,104955888.34037417,105097872.21360649,105044373.60578789,104995001.78191392,104949818.78209014,104909054.90191084,105009728.88920376,104968058.79777639,104930082.49806976,104895444.34479299,104863827.26239158,104936381.17085658,104903080.797389,104872961.08836848,104845460.83717397,104820016.25861673,104873302.01647533,104845901.90949301,104821201.08193082,104798546.39321843,104777276.28359978,104817327.91601649,104794077.12574425,104773116.13640009,104753761.31285797,104735327.22904067,104766306.33648291,104745970.62859012,104727594.60749508,104710497.08730125,104694004.77918127,104718803.97713071,104700518.11361161,104683934.99508847,104668392.98848702,104653247.49642603,104673885.29686414,104657046.29339099,104641715.42378356,104627258.82837383,104613067.10923015,104630952.15435131,104615142.7858708,104600697.81831744,104587014.40461825,104573519.69878271,104589630.99660154,104574565.23794967,104560760.6087049,104547645.75147988,104534683.15270105,104549695.01695222,104535179.21956232,104521852.88961887,104509175.14898723,104496641.40220633,104511011.2219096,104496916.51506107,104483963.97081062,104471641.42789291,104459474.3343617
2021-10-29,105403486.57151105,105275409.52844791,105147572.12528978,105025948.84897693,104919778.1850436,105222734.84159465,105127403.84771807,105035320.35383049,104949048.35679926,104872580.61101855,105081390.13567603,105009669.3250854,104942108.54219112,104879629.42014386,104823717.8812441,104969855.2835232,104915084.9912427,104864438.82278773,104818008.97712877,104776082.98868747,104879921.67277959,104837249.66948833,104798295.87309842,104762728.19585726,104730265.87327653,104805243.90147561,104771162.79301183,104740297.61141679,104712104.71707363,104686043.96426038,104741193.98340769,104713189.85065603,104687922.38865454,104664751.30120896,104643030.75706103,104684520.85600917,104660804.80084233,104639413.68062761,104619673.20086737,104600908.6107959,104633001.12203023,104612307.82670882,104593605.13056134,104576218.66185333,104559482.51886648,104585146.43476006,104566585.8312464,104549754.0080485,104533994.34773487,104518667.4664296,104539979.60756846,104522929.18405105,104507408.0732167,104492786.15677133,104478457.79411288,104496871.55877562,104480898.88315068,104466307.2748997,104452496.72603191,104438897.16149193,104455426.05956985,104440233.3384843,104426314.37693805,104413100.01694962,104400054.84196073,104415399.87321147,104400784.38920607,104387367.47346087,104374609.99303058,104362008.98634776,104376648.23020802,104362474.14503278,104349448.28134906,104337059.90022561,104324835.76446915
2021-10-30,105286507.78670132,105156112.22092889,105025604.98976533,104900941.11078808,104791636.94936858,105102086.66423516,105004778.8621925,104910549.89461021,104821984.79365993,104743228.4274697,104957675.6214049,104884320.30353914,104815062.56552176,104750854.06983608,104693270.43116301,104843695.63591592,104787604.50519118,104735633.06299113,104687900.93400739,104644751.09842925,104751873.68311983,104708151.33267173,104668171.8259708,104631624.8609841,104598264.99746555,104675769.12635753,104640861.79217975,104609207.47765256,104580278.81402099,104553558.63314839,104610657.10376625,104582007.67352165,104556135.34886892,104532411.62176712,104510205.8420808,104553201.15094088,104528983.40957692,104507129.66269524,104486974.02376588,104467851.89443427,104501107.93121895,104480025.69575018,104460969.52155681,104443270.98334548,104426271.03127033,104452834.21930358,104433972.55241919,104416870.68017417,104400876.16779971,104385354.28400807,104407360.89579082,104390077.56325103,104374349.9845697,104359550.96877207,104345078.04297125,104364027.39075454,104347874.46846457,104333124.71681352,104319180.16349883,104305472.88757026,104322414.1160447,104307081.71019422,104293041.2242061,104279724.90262966,104266598.78522994,104282260.66686104,104267536.63944717,104254025.84455991,104241190.1022714,104228527.42436223,104243409.75765535,104229150.95020281,104216051.97567457,104203602.72951894,104191330.61297505
2021-10-31,105170192.04331811,105037527.32595082,104904403.37431607,104776744.72281644,104664333.32857648,104982118.03929804,104882875.20721647,104786543.18318781,104695722.6958256,104614704.84245731,104834653.69201697,104759699.66785246,104688780.89923777,104622876.389988,104563648.56445284,104718242.03755438,104660861.88086021,104607597.3867658,104558594.1531764,104514249.07375872,104624548.11795856,104579804.70645571,104538829.58694497,104501333.36012457,104467104.96580507,104547036.86572209,104511330.91218224,104478916.18604898,104449280.96533722,104421930.36339404,104480886.20847043,104451617.79592842,104425168.21112636,104400920.22718363,104378257.78112432,104422673.38386787,104397979.09166688,104375689.20760395,104355145.80092974,104335693.87486301,104370034.06505243,104348586.81670126,104329202.44335197,104311218.04318032,104293980.88916464,104321369.17254622,104302229.08163996,104284881.1101463,104268676.60293698,104252984.96814449,104275616.85664916,104258121.88446645,104242210.35961922,104227257.632884,104212663.90151434,104232084.46579053,104215771.13554007,104200884.27009432,104186827.56464761,104173034.77158132,104190328.64904253,104174874.93522301,104160732.43560973,104147334.4469364,104134148.00244215,104150071.58875534,104135255.9307919,104121669.255043,104108774.0023961,104096068.7136188,104111143.36180773,104096815.3039572,104083659.73681913,104071166.87609635,104058864.33556327
2021-11-01,105053276.5979201,104918269.1129447,104782448.69230773,104651695.93273252,104536046.84540363,104861433.11627015,104760182.20996429,104661667.72054648,104568499.94099139,104485112.03770089,104710784.46998599,104634161.70206358,104561507.73382717,104493826.05873407,104432864.72950259,104591807.73270088,104533074.06616808,104478450.4166667,104428106.92720073,104382494.26822203,104496114.14266868,104450292.34165652,104408264.72190882,104369761.92908122,104334607.40426339,104417078.56938939,104380524.45373884,104347301.69819656,104316913.55899505,104288887.52153838,104349783.42779823,104319854.21385592,104292788.4645088,104267979.5943462,104244826.10343413,104290719.7569845,104265514.35230489,104242757.30652152,104221797.9739952,104201990.81419675,104237451.5090188,104215611.28551143,104195874.65612067,104177583.52463263,104160091.23870403,104188322.66336136,104168882.06890845,104151270.02402978,104134840.88938633,104118967.88437934,104142227.46138349,104124503.95230788,104108395.78133634,104093280.03813405,104078559.20220102,104098440.03323913,104081953.93253759,104066921.8123576,104052748.20145738,104038868.09395456,104056492.22990255,104040908.80036397,104026660.08405197,104013179.57200998,103999934.82771035,104016087.90646718,104001175.6548153,103987512.29882874,103974560.02423635,103961817.41474229,103977043.70856482,103962644.43787637,103949434.42539215,103936903.31758584,103924578.43830992
2021-11-02,104938255.17284831,104800990.5270847,104662570.79167284,104528819.19400841,104410004.67860505,104742718.49154015,104639529.78722402,104538907.89162993,104443465.09294066,104357765.24616417,104588948.27583185,104510713.31437308,104436382.5428921,104366979.51541896,104304331.56101198,104467458.06321894,104407416.25507598,104351479.50911552,104299839.82938722,104252997.93720509,104369808.31519559,104322944.70943041,104279901.50545916,104240427.71782936,104204378.97251518,104289286.26129545,104251913.73283453,104217913.00619729,104186801.24707834,104158126.78133725,104220880.46879324,104190314.8612052,104162657.77102703,104137312.56801221,104113691.23943198,104160996.84654133,104135300.51891571,104112097.06116468,104090742.67813309,104070600.48653749,104107128.29179281,104084911.9076007,104064840.53943475,104046260.63475099,104028530.9928655,104057562.25701383,104037835.23550998,104019974.02220531,104003335.85473156,103987297.25777495,104011149.33603933,103993209.11484587,103976917.05510211,103961651.93743715,103946818.09894371,103967130.61123885,103950481.68839271,103935315.27687109,103921036.76032692,103907082.00894359,103925013.2522754,103909308.47162685,103894962.98105794,103881410.54156674,103868118.92576669,103884482.87221068,103869481.03862546,103855749.13747407,103842749.21871324,103829979.62293543,103845342.7522446,103830878.11151543,103817620.65062097,103805059.60228963,103792721.74298275
2021-11-03,104821985.40305473,104682440.71331197,104541401.23663023,104404622.49952257,104282592.91442354,104622698.75749692,104517550.4750294,104414798.83698025,104317053.0742386,104229001.6023633,104465747.58907112,104385879.22534037,104309849.56455038,104238699.78445789,104174333.73676561,104341686.21127525,104280316.38672103,104223046.32317124,104170088.73466201,104121993.14705253,104242027.51557803,104194104.29398891,104150027.99462438,104109565.4734842,104072603.95415583,104159972.63406794,104121766.31624301,104086973.06360179,104055123.72240122,104025787.15421873,104090416.56117482,104059201.66508807,104030941.51761357,104005049.3564585,103980950.4707009,104029679.61759178,104003481.79558851,103979822.75043182,103958065.51761654,103937581.73647468,103975182.86191483,103952581.80975778,103932168.70902647,103913294.56382832,103895323.51375641,103925156.35758945,103905136.17558828,103887020.6253906,103870169.85160764,103853963.58580159,103878406.23871301,103860244.064192,103843764.45008418,103828347.90790024,103813400.5434906,103834139.83118102,103817324.08348785,103802020.94037482,103787636.68699664,103773607.98943174,103791839.03118248,103776009.91615418,103761566.20449501,103747941.97892804,103734605.14951642,103751170.7274788,103736077.16382658,103722276.07370192,103709229.42740135,103696435.25908606,103711924.45000213,103697392.97367446,103684088.06894223,103671498.61469805,103659150.78484297
2021-11-04,104705080.78657636,104563228.51606028,104419542.92301421,104279700.91857293,104154395.93455932,104501987.7204653,104394852.02688038,104289940.77740738,104189854.84208173,104099400.95358837,104341791.46151394,104260261.74740873,104182503.03231284,104109571.6007515,104043445.26738228,104215093.3419598,104152368.79367308,104093737.25949463,104039431.0050711,103990047.39200878,104113363.45418178,104064356.30433449,104019222.03206135,103977744.81653062,103939843.16579655,104029719.46124037,103990658.06809272,103955051.15120046,103922443.00537188,103892422.96435627,103958963.72978814,103927081.46498735,103898200.82676241,103871744.80590032,103847152.00974892,103897330.90225114,103870616.59639277,103846487.93930747,103824314.72167556,103803477.1356301,103842169.58498856,103819171.69493514,103798405.84305069,103779227.52034605,103761006.22799666,103791651.6417489,103771328.61585562,103752950.29461645,103735879.65242353,103719499.63500233,103744537.91989052,103726146.2562858,103709472.84313959,103693899.83416866,103678835.09836012,103700001.23208448,103683012.95571771,103667568.6763719,103653075.4803042,103638970.81373653,103657497.54690222,103641539.94553575,103626995.1489983,103613297.45071654,103599914.87505578,103616674.48137674,103601486.34621918,103587614.49292335,103574520.69189012,103561702.6424813,103577307.36455223,103562707.31731685,103549354.47543234,103536737.23581724,103524381.13778555
2021-11-05,104589484.44645882,104445333.01849863,104299012.98185225,104156110.58408943,104027506.41570541,104382589.9638173,104273466.06520683,104166392.95268388,104063957.10722496,103971075.63932814,104219135.73422876,104135936.78107174,104056438.73331447,103981710.06564577,103913799.17295381,104089777.90819001,104025686.61706503,103965679.67056212,103910007.56349804,103859314.15897541,103985950.3988652,103935845.64713205,103889638.61993176,103847130.2964569,103808270.03316252,103900691.72497837,103860761.6120802,103824327.0360148,103790945.60523386,103760227.06621398,103828713.9413834,103796151.68269563,103766638.16354218,103739606.1722875,103714507.71883743,103766166.9473305,103738925.04449564,103714316.30719735,103691717.40130839,103670517.19865671,103710327.00939728,103686922.85449776,103665795.73594713,103646305.77687477,103627827.96797444,103659307.47354725,103638673.84987357,103620026.07570335,103602730.10228005,103586172.20334905,103611823.39524129,103593196.04851922,103576323.8004776,103560590.58593246,103545406.13300177,103567012.51991825,103549846.92138365,103534257.90631509,103519653.48919195,103505471.97526363,103524304.35735399,103508214.70293146,103493566.45152348,103479794.22201051,103466366.21712875,103483326.77707833,103468041.55977915,103454097.61100212,103440956.60434596,103428115.9562037,103443840.49781704,103429170.26642053,103415769.02110815,103403124.76946646,103390762.45819032
2021-11-06,104473655.28682283,104327220.09889404,104178289.18956311,104032348.35519667,103900447.60617957,104262954.342316,104151855.18159398,104042635.7464423,103937862.64618479,103842554.4726608,104096232.63246116,104011373.61785287,103930145.78971007,103853626.75964104,103783930.93604228,103964202.8035636,103898750.7273234,103837373.9710463,103780339.56003371,103728335.42587908,103858264.8045793,103807066.10452881,103759789.49013844,103716251.79602937,103676431.86746311,103771379.53353119,103730582.82499126,103693322.30253759,103659168.36862975,103627750.38065533,103698169.46891803,103664928.34667805,103634782.78734444,103607175.10288198,103581570.20674166,103634699.9514065,103606930.9235619,103581842.40243018,103558817.80239287,103537254.349432,103578174.78971681,103554364.38233678,103532875.92629123,103513074.14242053,103494339.29094864,103526648.56441276,103505704.0106708,103486786.43938926,103469264.80481291,103452528.5569945,103478790.26158896,103459926.62179285,103442854.9715051,103426961.0943352,103411656.47254767,103433702.30103248,103416358.53364623,103400624.02080788,103385907.80254957,103371648.97172004,103390787.5134241,103374564.74991904,103359812.10520272,103345964.64277989,103332490.69737764,103349653.84216516,103334270.29789057,103320253.15266272,103307064.11897063,103294200.30313054,103310047.25522275,103295305.42311054,103281854.52291693,103269182.3213538,103256813.16057229
2021-11-07,104357983.29612538,104209251.54446644,104057700.21422601,103908704.35775016,103773466.64257674,104143454.77872434,104030363.88105047,103918980.38167098,103811845.75486279,103714072.75012943,103973432.52215569,103886893.67125845,103803914.07420947,103725577.9520848,103654062.7066147,103838691.86359565,103771857.76809981,103709088.16898678,103650665.53680769,103597320.76768945,103730604.31316578,103678290.7202755,103629922.54020917,103585332.10737628,103544527.47722693,103642056.71887496,103600373.9556821,103562267.71111965,103527321.17619306,103495183.37410742,103567583.75343555,103533646.44153935,103502851.7509099,103474651.66648993,103448524.1766625,103503166.72086836,103474855.61676213,103449272.97648565,103425809.17006004,103403869.97347608,103445936.76254314,103421707.51100044,103399845.98323768,103379721.71654314,103360720.425055,103393889.12165268,103372623.24668893,103353426.48339263,103335670.9989204,103318749.58108433,103345646.00917456,103326537.6586656,103309259.25220668,103293198.61546524,103277769.1220559,103300273.80717988,103282745.17814165,103266859.55842452,103252027.18836163,103237688.06381097,103257148.01205504,103240786.92732044,103225925.75036214,103212000.14630407,103198478.67896831,103215856.06837821,103200370.23933673,103186276.98388767,103173038.1944358,103160150.74944218,103176128.70843711,103161312.36953041,103147809.91239813,103135108.98998292,103122733.41021244
